Filename,Tokens,AWL,TTR,AMP,ANDC,[BEMA],[BYPA],CAUS,CONC,COND,CONJ,[CONT],DEMO,DEMP,DPAR,DWNT,EMPH,EX,FPP1,GER,HDG,INPR,JJ,NEMD,NN,NOMZ,OSUB,[PASS],[PASTP],[PEAS],PHC,PIN,[PIRE],PIT,PLACE,POMD,PRED,[PRESP],[PRIV],PRMD,[PROD],[PUBV],RB,[SERE],[SMP],[SPAU],[SPIN],SPP2,[STPR],[SUAV],SYNE,THAC,[THATD],THVC,TIME,TO,TOBJ,TPP3,TSUB,VBD,VPRT,[WHCL],[WHOBJ],[WHQU],[WHSUB],[WZPAST],[WZPRES],XX0,
24616_22,822,5.38,209,0.12,0.49,0.36,0.49,0,0,0,0.12,0,1.22,0.12,0,0.24,0.24,0,0,0.73,0,0,6.33,0.12,31.39,4.87,0,0.85,0,0.24,1.70,13.26,0.12,1.58,0.12,0.61,0.12,0,1.34,0.24,0,0.73,2.31,0.12,0,0.12,0,0,0,0.61,0.12,0,0.12,0.12,0,1.34,0.12,1.09,0.12,0.36,4.50,0,0.12,0,0.12,0.61,0.61,0.12,
24616_23,17409,5.19,199,0.01,0.11,0.59,0.15,0.01,0,0.09,0.07,0,0.46,0.13,0,0.03,0.06,0.03,0.25,1.03,0,0,7.08,0.02,29.69,4.99,0.03,1.41,0.05,0.33,1.23,12.29,0.09,0.18,0.16,0.13,0.28,0.06,0.74,0.13,0.01,0.41,0.80,0.07,0,0.09,0.01,0.01,0.01,0.22,0.07,0.01,0.03,0.05,0.07,0.72,0.02,0.13,0.08,1.14,2.87,0.02,0.03,0,0.09,0.51,0.38,0.30,
24616_24,369,5.85,181,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0.27,0,0.27,0,1.63,0,0,9.76,0,26.02,5.69,0,2.44,0,0,1.63,6.78,0,0,0,0,0.27,0,1.36,0,0,0.54,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.27,0.27,1.08,3.79,0,0,0,0,0,0.54,0.81,
24616_25,303,5.13,92,0,0.33,0.33,0,0,0,0,0,0,0.66,1.65,0,0,0,0,0,0.33,0,0,3.30,0,29.04,0.99,0,4.29,0,0,5.28,8.91,0.66,0.33,0,0,0,0,5.28,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0.66,4.95,1.65,0,0,0,0,0.66,1.98,1.65,
24616_26,11599,5.13,205,0.07,0.22,0.76,0.09,0.02,0,0.05,0.11,0,0.41,0.15,0.02,0.11,0.31,0.07,2.41,1.30,0,0,7.61,0.03,31.40,4.86,0.05,0.68,0.02,0.29,1.66,11.37,0.05,0.19,0.28,0.33,0.25,0.12,0.54,0.14,0.02,0.21,1.23,0.07,0.02,0.15,0.01,0.36,0.01,0.27,0.09,0.01,0.04,0.08,0.14,1.02,0.03,0.34,0.08,1.41,2.99,0.01,0.03,0,0.18,0.32,0.43,0.16,
24667_16,255,5.45,142,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,7.84,0,27.06,5.88,0,0,0,0,0.78,7.45,0,0,0.39,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,1.57,1.57,0,0,0,0,0,0.39,0,
24667_19,3182,5.28,191,0.03,0.13,0.82,0.25,0,0.03,0.06,0.22,0,0.66,0.03,0,0.06,0.19,0.13,0.06,1.01,0,0,8.17,0.03,29.10,5.47,0,1.48,0.06,0.28,0.72,12.79,0.22,0.47,0.31,0.69,0.35,0.09,0.85,0.16,0,0.13,0.66,0.06,0,0.09,0,0,0,0.06,0.22,0.03,0,0,0.03,0.53,0.09,0.09,0,1.41,2.89,0,0.03,0,0.16,0.88,0.35,0.35,
24667_20,267,5.57,176,0,0,0.75,0,0,0,0,0,0,0.75,0,0,0,0,0,0.37,0.75,0,0,3.37,0,56.55,1.87,0,1.50,0,0,0.37,7.87,0,0,0,2.25,0,0,1.87,0,0,0.75,0.37,0,0,0,0,0,0,0,0,0,0.37,0,0,0.37,0,0.37,0,1.50,1.50,0,0,0,0,1.12,0.75,0.37,
24667_21,382,4.98,202,0,0.26,2.36,0.52,0,0,0.79,0.26,0,1.31,0.26,0,0.26,0,0,0.26,0.26,0,0,8.12,0,25.65,3.40,0,1.57,0.26,0.52,0.52,13.61,0,0,0.26,0.52,1.05,0.26,1.57,0.26,0,0,1.83,0.26,0,0,0,1.57,0,1.05,0,0,0,0,0,1.31,0,0.52,0,0.79,5.50,0,0,0,0.52,1.05,0.26,0.26,
24667_22,1519,4.93,192,0,0.20,0.86,0,0,0.07,0.46,0.53,0,1.05,0.26,0,0.26,0.07,0,0.26,1.05,0,0,7.04,0.07,26.60,6.39,0,1.18,0.07,0.26,1.12,13.56,0,0.26,0.13,1.65,0.53,0,0.59,1.12,0,0.26,0.79,0,0,0.20,0,0.72,0.13,0.72,0,0,0.07,0.07,0.13,1.65,0,0.26,0,0.86,1.38,0,0.07,0,0.33,0.46,0.53,0.72,
24927_13,97,4.79,40,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,4.12,0,27.84,6.19,0,4.12,0,2.06,0,18.56,2.06,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,6.19,0,0,0,0,0,0,0,
24927_14,27035,5.26,198,0.04,0.19,0.79,0.20,0.03,0.01,0.12,0.17,0,0.54,0.15,0,0.06,0.07,0.13,0.39,1.60,0,0.01,7.37,0.07,27.68,6.25,0.06,2.12,0.08,0.44,1.31,14.17,0.21,0.39,0.21,0.17,0.38,0.08,1.20,0.25,0.00,0.24,1.22,0.08,0,0.18,0,0,0.03,0.36,0.14,0.01,0.03,0.07,0.11,0.80,0.04,0.21,0.07,1.36,3.94,0.00,0.01,0,0.24,0.60,0.38,0.33,
24927_15,2181,4.78,165,0.09,0.41,2.11,0.05,0,0.05,0.60,0.41,0,0.50,0.23,0.05,0.14,0.28,0.05,1.19,0.96,0,0,5.73,0.09,29.99,4.31,0.09,1.33,0.05,0.14,0.41,14.67,0.14,0.46,0.18,0.60,1.42,0.09,0.41,1.10,0,0.32,1.88,0,0,0.32,0.05,0,0.09,0.18,0.32,0,0.05,0.05,0,1.79,0.05,0.32,0.41,0.69,3.48,0,0.05,0,0.28,0.50,0.23,0.92,
24927_16,1310,5.14,199,0,0.15,0.46,0.23,0,0,0.15,0,0,0.84,0.15,0,0,0.08,0.15,0.31,1.91,0,0,5.57,0.23,39.47,3.66,0.15,1.30,0.15,0.31,1.37,12.90,0.08,0.23,0.08,0.92,0.31,0.23,0.46,0.61,0,0.53,1.30,0,0,0.08,0,0.23,0.15,0.08,0.08,0,0,0,0.08,0.61,0.15,0,0,1.76,1.53,0,0.08,0,0.08,0.08,0.69,0.38,
24927_17,25316,5.11,174,0.08,0.24,0.70,0.17,0.02,0.02,0.06,0.20,0,0.41,0.17,0,0.09,0.26,0.06,1.54,1.75,0,0.02,6.90,0.02,34.71,4.45,0.17,0.93,0.06,0.36,1.51,13.07,0.12,0.33,0.32,0.20,0.30,0.15,0.55,0.36,0.00,0.22,1.17,0.05,0.02,0.17,0.00,0.03,0.01,0.24,0.06,0.02,0.08,0.10,0.14,0.90,0.04,0.28,0.04,1.90,2.52,0.02,0.05,0,0.11,0.33,0.43,0.15,
25001_16,9251,4.89,181,0.06,0.08,0.91,0.06,0,0.01,0.09,0.04,0,0.28,0.04,0,0.05,0.06,0.06,0.21,1.08,0,0,6.66,0,30.25,4.95,0.03,1.56,0,0.26,1.24,12.04,0.10,0.35,0.22,0.05,0.27,0.08,0.84,0.15,0,0.40,0.52,0.02,0,0.15,0,0,0.01,0.18,0.11,0,0,0.05,0.12,0.51,0.02,0.24,0.13,1.68,2.77,0,0.01,0,0.14,0.64,0.56,0.22,
25001_17,610,5.75,160,0,0,0.49,0,0.33,0,0,0,0,0.16,0,0,0,0,0,0.16,2.79,0,0,3.93,0,56.56,5.08,0,0.66,0,0,1.15,3.61,0,0,0.16,0,0,0,1.31,0,0,0,0.49,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.16,0,1.31,2.46,0,0,0,0.16,0,1.31,0,
25001_18,811,5.04,153,0,0,1.23,0.25,0,0,0.25,0.12,0,0.37,0,0,0,0,0.12,0,0.99,0,0,4.44,0.86,36.87,2.84,0,1.97,0,0.12,0.37,14.30,0.12,0.37,0,0.37,1.11,0.12,0.99,1.11,0,0.12,1.36,0,0,0.25,0,0,0,0.49,0.12,0,0,0.12,0.25,1.11,0,0.99,0,0.99,3.45,0,0,0,0.25,0.74,0.37,0.12,
25001_19,1423,4.75,185,0,0.35,1.26,0.07,0,0,0.35,0.14,0,1.62,0.07,0,0.21,0,0,0,1.05,0,0,7.03,0.21,22.56,6.04,0,1.62,0,0.21,1.41,14.27,0.28,0.28,0.21,1.19,0.35,0.07,0.77,0.98,0,0.28,1.48,0.14,0,0,0,0.21,0.07,1.05,0,0,0.07,0,0.21,3.16,0,0.28,0,1.12,1.62,0.07,0,0,0.28,0.28,0.63,0.56,
25001_20,540,5.33,238,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,2.04,0,62.41,1.30,0,0,0,0,0,0.19,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.37,0,0,0,0,0,0,0,
25001_21,489,5.20,194,0.20,0,1.02,0.20,0,0,0.20,0.20,0,0.82,0,0,0,0,0,0,1.64,0,0,5.11,0.20,43.76,3.07,0.20,1.02,0,0.20,0.61,11.66,0.20,0.61,0.41,0,0.41,0,0.61,0.61,0,0,0.82,0.41,0,0,0,0,0,0.41,0,0,0,0,0.41,0.61,0,0.20,0.20,0.61,3.07,0,0.20,0,0.20,1.23,0,0,
2521_12,877,5.38,184,0,0.46,0.80,0,0,0,0.68,0.11,0,0.46,0,0,0,0,0,2.85,1.82,0,0,7.30,0,25.31,7.07,0.11,0.80,0.11,0.80,2.28,12.54,0,0.34,0.11,0.23,0.80,0.11,0.57,0,0,0.91,1.60,0.11,0,0.34,0,0.11,0,0.57,0.11,0,0,0.11,0.11,1.14,0.11,0.57,0.23,0.91,4.68,0.11,0.23,0,0.11,0.57,0.23,0.80,
2521_13,449,5.05,198,0,0,0.89,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.67,0,0,8.91,0,26.50,4.90,0,0.22,0.22,0,2.90,10.02,0,0,0,0,0,0,1.11,0,0,0.22,0.22,0,0,0,0,0,0,0.22,0,0,0,0,0,0.22,0,0,0,0.45,2.00,0,0,0,0,0.22,0.22,0,
2521_17,14624,5.01,196,0.02,0.13,0.58,0.08,0,0.01,0.08,0.12,0,0.36,0.10,0,0.03,0.08,0.04,0.18,1.34,0,0.01,6.97,0,29.16,4.60,0.03,1.87,0.09,0.36,1.00,12.60,0.14,0.44,0.20,0.21,0.28,0.10,1.20,0.13,0,0.45,0.87,0.07,0,0.09,0,0,0.03,0.10,0.10,0.01,0.05,0.12,0.12,0.81,0.07,0.08,0.05,1.81,2.86,0.03,0.01,0,0.12,0.53,0.41,0.25,
2521_18,363,5.04,214,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.10,1.93,0,0,6.61,0,28.10,4.13,0,0.83,0,0,0.55,8.26,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,1.38,0.28,0,0,0,0,0.55,0,0,
2521_19,293,4.59,164,0,0,0.34,0,0,0,0,0,0,0.34,0,0,0,0,0,0,1.02,0,0,5.12,0.34,43.34,1.71,0,1.02,0,0.34,0.68,9.56,0,0.68,0,0.34,0.34,0,0,0,0,0,0.68,0,0.34,0.34,0,0,0,0.34,0,0,0,0,0,0.68,0,0.34,0,0,3.07,0,0.34,0,0,0,1.02,0,
25282_11,154,5.11,112,0,0,0.65,0,0,0,0,0,0,0.65,0.65,0,0,0,0.65,0,1.95,0,0,10.39,0,26.62,5.84,0,0,0,0,3.90,8.44,0,0,0,0,0,0,1.30,0,0,0,0,0,0,0,0,0,0,0.65,0.65,0,0,0,0,0,0,0,0,0.65,2.60,0,0,0,0,0.65,0,0,
25282_14,4631,5.04,184,0.02,0.13,1.08,0.22,0.06,0,0,0.15,0,0.58,0.09,0,0.04,0.02,0.04,0.26,0.89,0,0,7.19,0.02,28.46,5.18,0.04,1.47,0,0.22,1.38,11.81,0.17,0.65,0.13,0.06,0.48,0.02,0.93,0.11,0,0.24,0.89,0.13,0,0.11,0,0,0.02,0.19,0.11,0.02,0.04,0.09,0.02,0.69,0.06,0.26,0.02,1.19,3.74,0,0.02,0,0.15,0.63,0.52,0.22,
25282_15,774,4.67,176,0,0.39,1.16,0,0,0,0.52,0.26,0,1.42,0.78,0,0.13,0,0,0,0.90,0,0,6.46,0.13,22.48,5.56,0.13,1.55,0,0.13,0.90,12.14,0.26,0.39,0,1.42,0.52,0,0.52,1.29,0,0.39,0.90,0.13,0,0,0,0,0,0.90,0,0,0,0,0.65,2.45,0.13,0.52,0.39,1.42,2.07,0,0,0,0.26,0,0.65,0.52,
25282_16,568,4.99,228,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,2.11,0,53.17,1.76,0,0,0,0.18,1.23,6.51,0,0,0,0,0,0.18,0,0,0,0,1.23,0,0,0.18,0,0,0,0,0,0,0,0,0.53,0.70,0,1.76,0,1.76,1.94,0,0,0,0,0,0,0,
25282_9,198,5.18,104,0,0.51,2.02,0,0,0,0.51,0,0,1.01,0,0,0,0,0,0,1.52,0,0,9.60,0,20.20,6.06,0,1.52,0,0.51,2.02,12.63,0,0.51,0,0,2.53,0,1.52,0.51,0,0.51,2.02,0,0,0,0,0,0,2.02,0,0,0,1.52,0,2.53,0,1.52,0.51,0,6.06,0,0,0,0.51,0,0,0,
25575_11,259,5.15,121,0,0.77,0.77,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,7.72,0.39,21.24,6.56,0,1.16,0,0.77,2.70,13.90,0,0,0,0,0.77,0,1.54,0,0,1.16,1.16,0.39,0,0,0,0,0,1.16,0,0,0,1.54,0,2.32,0,1.54,0,0.39,5.02,0,0.39,0,0.77,0,0.39,0,
25575_16,492,5.26,200,0,0,0.41,0,0,0,0,0,0,0.20,0,0,0,0,0,0,2.64,0,0,6.91,0,32.72,6.71,0,0,0,0,2.24,13.82,0,0.20,0,0,0.20,0,0.20,0,0,0,0.41,0.20,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0.41,1.83,0,0,0,0,0.81,0.20,0,
25575_18,1565,5.17,192,0,0.06,0.45,0.06,0,0,0,0.06,0,0.58,0.13,0,0.26,0.32,0.13,0.06,0.89,0,0,7.28,0,29.65,5.69,0,3.96,0.13,0.83,1.85,13.42,0.64,0.64,0.13,0.26,0.26,0.06,1.73,0.51,0,0.26,0.96,0,0,0.13,0,0,0,0.06,0.06,0,0,0.19,0.26,0.96,0.06,0.13,0.38,0.77,4.98,0,0,0,0,0.26,0.58,0.32,
25575_19,8777,5.38,220,0.01,0.02,0.48,0.11,0.05,0,0.05,0.11,0,0.44,0.02,0,0.02,0.18,0.02,0.09,0.97,0,0,6.44,0,33.76,6.95,0.03,1.28,0.03,0.35,1.29,11.05,0.09,0.22,0.19,0.18,0.19,0.02,0.84,0.11,0,0.21,0.46,0.01,0,0.07,0,0,0.01,0.19,0.06,0,0.03,0.06,0.27,0.65,0.01,0.09,0.01,1.34,2.39,0,0.01,0,0.08,0.42,0.36,0.17,
25575_20,412,5.26,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,7.52,0,29.85,2.91,0,0.24,0,0,1.21,6.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.24,2.18,0,0,0,0,0,0.24,0,
25575_21,1691,4.64,181,0.06,0.18,0.65,0,0,0,0.30,0.12,0,0.83,0.18,0,0.24,0.06,0,0.30,1.24,0,0,6.09,0.12,24.31,5.26,0,1.54,0,0.06,1.01,15.79,0.12,0.06,0.12,0.59,0.30,0,0.35,0.47,0,0.12,1.01,0,0,0.06,0,0,0,0.83,0,0,0,0,0.35,2.48,0.12,0.71,0,1.01,1.77,0,0,0,0.30,0.06,0.77,0.30,
25621_11,10929,5.30,257,0.05,0.03,0.31,0.16,0,0,0.03,0.10,0,0.27,0.07,0,0.01,0.07,0.03,0.08,1.24,0,0.01,6.74,0.01,31.51,5.77,0.02,1.11,0.05,0.33,1.38,11.56,0.10,0.18,0.19,0.12,0.13,0,0.83,0.11,0.01,0.24,0.64,0.01,0.01,0.04,0,0,0.01,0.16,0.05,0.01,0.03,0.02,0.09,0.40,0.02,0.11,0.09,1.22,2.44,0.01,0.01,0,0.07,0.39,0.66,0.20,
25621_13,1027,5.30,278,0,0,0.10,0,0,0,0,0,0,0,0,0,0,0.10,0,0,0.97,0,0,1.95,0.10,63.49,1.75,0,0.10,0,0,0,0.97,0,0,0.10,0.10,0,0.10,0,0,0.10,0.10,0.19,0,0,0,0,0,0,0,0,0,0,0,0.10,0.10,0,0.10,0,0.19,0.49,0,0,0,0.10,0.10,0.10,0,
25845_14,761,4.61,185,0,0.26,1.18,0.26,0,0,0.79,0.39,0,0.79,0,0,0.13,0.26,0,0.13,1.05,0,0,4.86,0.39,23.78,3.29,0,2.50,0,0.13,0.66,14.19,0.39,0.13,0.39,0.79,0.53,0,0.92,1.18,0,0.13,1.05,0,0.13,0.39,0,0,0.13,1.18,0,0,0,0.26,0.39,2.50,0.13,0.66,0,0.79,1.84,0,0,0,0.53,0.39,1.18,0.53,
25845_16,36,4.42,31,0,0,2.78,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,33.33,5.56,0,2.78,0,0,2.78,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,2.78,2.78,0,0,0,0,0,0,0,
25845_19,3211,5.27,167,0,0.19,0.44,0.16,0,0,0.03,0.12,0,0.44,0.22,0,0.03,0.12,0.12,0.16,1.37,0,0,7.51,0,29.55,5.61,0.03,2.21,0.06,0.65,0.69,13.98,0.12,0.40,0.37,0.28,0.16,0.06,0.87,0.09,0,0.28,0.97,0.09,0,0.03,0,0,0,0.12,0.25,0,0,0.06,0.03,0.37,0.06,0.03,0.06,1.18,3.96,0.03,0.06,0,0.31,0.69,0.50,0.19,
25845_20,377,5.54,210,0,1.06,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,2.92,0.27,44.30,4.77,0.27,3.45,0,0.27,1.86,8.22,0,0.80,0.27,1.06,0,0,0.80,0,0,0.80,1.06,0,0,0.27,0,0,0.53,0,0,0,0,0,0,0.80,0,0.27,0,3.18,2.12,0,0,0,0.27,0,1.06,0,
25845_21,838,5.50,155,0,0.36,2.15,0.12,0,0.12,0.24,0,0,0.36,0,0,0.12,0.36,0.36,0.24,5.49,0,0,6.09,0,39.02,5.73,0,0.12,0.12,0,1.55,11.58,0,0.24,0.36,0.95,0.84,0.24,0.24,0,0,0,0.72,0.12,0,0,0,0.36,0,0.36,0.24,0,0,0.12,0,0.60,0,0.12,0,0.60,3.22,0,0,0,0.12,0.36,0.60,0.24,
25845_6,108,4.94,75,0,0.93,0.93,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.93,0,0,7.41,0,28.70,4.63,0,3.70,0,1.85,2.78,11.11,0,0,0,0,0.93,0,3.70,0,0,0,3.70,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,2.78,3.70,0,0,0,0,0.93,0,1.85,
2593_11,1450,5.14,185,0.07,0,0.69,0.07,0,0,0.07,0.34,0,0.28,0.21,0,0.14,0,0,3.03,1.38,0,0,6.76,0,31.03,7.31,0,1.93,0.14,0.21,1.66,13.17,0.21,0.21,0.21,0.07,0.21,0.21,0.76,0.14,0,0.21,0.76,0,0,0,0,0,0,0.41,0,0,0,0,0.28,0.48,0,0.28,0,0.76,4.21,0,0,0,0.28,0.41,0.14,0.41,
2593_12,11745,5.28,205,0.07,0.14,0.91,0.08,0.01,0.03,0.01,0.21,0,0.56,0.15,0,0.08,0.20,0.07,2.12,1.41,0,0.03,6.99,0.01,29.74,5.85,0.21,0.84,0.09,0.72,1.82,12.52,0.09,0.45,0.20,0.14,0.22,0.14,0.47,0.18,0,0.22,1.49,0.03,0,0.23,0,0.01,0.01,0.20,0.04,0,0.04,0.09,0.34,1.24,0.06,0.49,0.07,1.77,3.57,0.01,0.03,0,0.13,0.31,0.57,0.14,
2593_6,190,4.95,132,0,0,0,0,0,0,0,0,0,0.53,0,0,0,1.05,0,0,0.53,0,0,6.32,0,35.26,3.68,0,0.53,0.53,0,2.63,10.00,0,0.53,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,
2593_7,979,5.29,189,0.10,0,0.92,0.41,0,0,0.10,0.31,0,0.10,0,0,0,0.10,0.10,0.10,2.15,0,0,6.44,0,27.37,5.21,0,3.47,0.20,1.12,2.35,13.59,0.20,0.20,0.41,0.10,0.31,0.10,1.33,0.20,0,0,1.94,0,0,0.20,0,0,0.10,0.31,0.10,0,0,0,0,0.51,0.20,0.51,0,0.92,5.52,0.10,0,0,0.31,0.51,0.82,0.82,
2593_8,5246,5.05,229,0.08,0.04,1.24,0.08,0,0,0.06,0.06,0,0.19,0.02,0,0.02,0.11,0,0.19,1.26,0,0,7.19,0,30.37,5.72,0.06,1.22,0.08,0.30,1.47,10.03,0.08,0.08,0.23,0.08,0.11,0.06,0.65,0.08,0,0.21,0.38,0.06,0,0.11,0,0,0.02,0.15,0.04,0,0.04,0,0.08,0.34,0.02,0.11,0.02,1.47,2.06,0,0.02,0,0.08,0.48,0.40,0.15,
26189_14,3921,5.29,186,0.08,0.10,0.69,0.33,0,0,0.08,0.13,0,0.51,0.10,0,0.05,0.13,0.08,0.13,1.25,0,0,5.69,0,32.82,6.20,0.10,1.94,0,0.51,1.10,12.85,0.13,0.36,0.33,0.20,0.36,0.18,0.99,0.15,0,0.48,0.87,0.10,0,0.13,0,0,0,0.23,0.13,0.03,0.15,0.03,0.05,0.71,0.08,0.18,0.15,1.25,3.93,0,0,0,0.08,0.64,0.71,0.18,
26222_12,2586,5.36,173,0.04,0.73,1.28,0.35,0,0,0,0.12,0,0.39,0.04,0,0.12,0.08,0.19,0,1.01,0,0,6.19,0.08,34.42,5.30,0,1.12,0.19,0.19,1.89,13.19,0.15,0.66,0.15,0.08,0.54,0.12,0.66,0,0,0.58,1.24,0.23,0,0.31,0,0,0.12,0.50,0.04,0,0,0.08,0.58,0.73,0.04,1.31,0,1.35,4.64,0,0.04,0,0.23,0.19,0.19,0.04,
26222_13,1711,5.34,193,0,0.12,1.17,0.41,0,0,0.18,0.06,0,0.58,0.23,0,0.23,0.12,0.41,0,0.76,0,0,6.95,0.18,33.84,5.32,0.06,1.99,0.23,0.23,0.76,12.62,0.12,0.58,0.41,0.06,0.23,0.06,1.05,0.58,0,0.18,1.52,0.06,0,0.18,0,0.06,0,0.47,0.29,0,0.06,0.23,0,1.29,0.06,0.47,0,0.94,5.26,0.12,0.06,0,0.12,0.76,0.35,0.12,
26222_14,385,4.92,221,0,0,0.78,0,0,0,0,0,0,0,0.26,0,0,0,0,0.52,0.26,0,0,3.90,0,34.29,2.34,0,0.52,0,0,0.26,9.87,0.26,0,0.78,0,0,0,0.52,0.26,0,0.26,0.78,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.78,0,1.56,1.04,0,0,0,0,0.52,0.26,0.26,
26222_15,141,5.18,85,0,0,0.71,0,0,0,0,0,0,0.71,0,0,0,0,0.71,0.71,0.71,0,0,2.84,0,36.17,9.22,0,1.42,0,0.71,1.42,9.22,0,0,0,0,0.71,0,0,0,0,0,0.71,0.71,0,0,0,0.71,0,0.71,0,0,0,0,0,0,0,0,0,2.84,3.55,0,0,0,0.71,1.42,0,0.71,
26222_16,10185,5.10,205,0,0.21,0.62,0.12,0.01,0.02,0.11,0.11,0,0.46,0.10,0,0.06,0.07,0.11,0.47,1.06,0,0.01,7.83,0.03,28.69,5.98,0.04,1.72,0.07,0.51,1.27,12.43,0.15,0.30,0.15,0.13,0.37,0.06,0.79,0.17,0,0.60,1.02,0.01,0,0.19,0,0.04,0.03,0.26,0.22,0,0.06,0.07,0.09,0.58,0.04,0.33,0,0.96,3.37,0.02,0.02,0,0.22,0.54,0.54,0.34,
26222_17,2227,4.92,191,0.04,0.09,0.54,0.13,0,0,0.13,0.13,0,0.09,0,0,0,0.13,0,0.09,1.08,0,0,7.50,0.04,31.25,5.97,0,1.21,0.09,0.09,1.21,12.26,0.13,0.18,0.13,0.13,0.18,0.04,0.90,0.22,0,0.18,0.49,0.04,0,0.04,0,0.04,0,0.09,0.04,0,0.04,0,0.13,0.27,0.04,0,0,1.17,1.57,0,0.04,0,0.04,0.67,0.81,0.04,
26222_19,435,5.93,143,0,0,0.46,0,0,0,0,0,0,0.46,0,0,0,0,0,0.23,1.15,0,0,4.60,0,57.24,8.05,0,0.69,0,0,2.30,7.13,0.23,0.23,0.46,0,0,0,0.92,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,2.07,0,0,0,0,0.46,0.23,0,
26222_20,479,5.20,189,0,0,2.71,0,0.21,0,0,0,0,0.63,0.21,0,0,0,0,0,1.67,0,0,6.05,0,33.82,5.43,0,1.25,0,0.63,0.63,12.11,0.21,0.42,0.63,0,0.42,0.42,0.63,0,0,0.42,1.46,0,0,0.21,0,0,0,0,0,0,0,0,0,0.63,0,0.84,0,2.30,3.34,0,0,0,0.21,1.46,0.21,1.46,
26222_22,6795,5.15,196,0.06,0.28,0.68,0.18,0,0,0.22,0.06,0,0.49,0.10,0,0.10,0.12,0,0.54,1.03,0,0,6.55,0.13,30.96,5.84,0.04,1.22,0.09,0.35,1.03,12.01,0.09,0.09,0.07,0.32,0.22,0.15,0.94,0.35,0,0.22,0.60,0.06,0,0.09,0,0.38,0.09,0.37,0.04,0,0.04,0.03,0.13,0.90,0.07,0.26,0,0.85,2.55,0,0.01,0,0.19,0.62,0.38,0.18,
26472_15,279,5.51,128,0,0.72,1.43,0.36,0,0,0,0,0,0.72,0.36,0,0,0,0,0,1.79,0,0,8.96,0.36,20.79,7.89,0,1.08,0,0.72,2.87,13.62,0,0,0,0,1.08,0,1.08,0,0,0.72,0.72,0.36,0,0,0,0,0,1.08,0,0,0,1.43,0,1.79,0,0.72,0,0,6.81,0,0,0,0.72,0.36,0.36,0,
26472_20,5884,4.93,188,0.03,0.07,1.07,0.15,0,0.03,0.02,0.08,0,0.20,0.08,0,0.03,0.05,0.05,0.19,0.85,0,0.05,6.75,0,32.22,4.84,0.02,1.73,0.10,0.20,1.43,12.27,0.22,0.07,0.22,0.10,0.20,0.19,1.02,0.31,0,0.14,0.63,0.05,0,0.08,0,0,0,0.36,0.12,0.02,0.03,0.02,0.07,0.29,0.02,0.22,0.05,1.27,2.96,0.02,0,0,0.17,0.44,0.42,0.14,
26472_21,402,5.13,249,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.50,0,0.25,2.24,0,0,6.97,0,37.06,4.48,0,0.75,0,0.25,0.75,6.47,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,1.00,0,0,0,0,0.25,0.75,0,
