Filename,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Closest Text Type
866_16,-24.67,-5.56,11.99,-8.23,-1.41,-3.5,Learned exposition
866_19,-27.32,-7.12,15.03,-9.27,2.77,-2.88,Learned exposition
866_20,-21.51,-3.85,11.54,-4.44,3.79,-2.54,Learned exposition
866_21,-21.09,-5,8.84,-7.36,-0.09,-2.69,Learned exposition
866_22,-19.52,-1.39,15.88,0.37,1.76,1.13,Learned exposition
866_24,-20.64,-2.03,10.36,-4.63,2.87,-2.68,Learned exposition
866_25,-21.18,-3.88,13.08,-8.61,-1.04,-3.5,Learned exposition
866_26,-30.12,-5.8,9.08,-7.47,2.86,-2.71,Learned exposition
8736_10,-18.35,-1.88,13.86,-8.32,1.9,-3.5,Learned exposition
8736_13,-24.6,-3.99,9.99,-6.71,1.71,-2.43,Learned exposition
8736_15,-22.93,-5.86,5.52,-4.56,1.28,-1.71,Learned exposition
8736_16,-18.25,-4.98,7.29,0.98,1.8,-1.04,Learned exposition
8736_17,-39.14,-7.37,3.43,-9.27,-3.92,-3.5,Learned exposition
8835_17,-23.04,-3.96,7.05,-9.27,2.34,-3.5,Learned exposition
8835_19,-21.96,-4.34,12.94,-5.13,4.05,-2.09,Learned exposition
8835_20,-24.19,-5.43,8.85,-6.64,0.37,-2.77,Learned exposition
8848_18,-23.42,-6.29,14.56,-5.17,5.36,-1.88,Learned exposition
8848_19,-21.85,-4.62,11.67,-4.63,2.84,-2.62,Learned exposition
8848_21,-23.06,-5.86,7.49,-7.16,0.52,-2.78,Learned exposition
8848_22,-23.94,-5.5,8.69,-7.52,0.03,-2.86,Learned exposition
8848_25,-20.1,-7.38,20.46,-9.27,1.04,-3.5,Learned exposition
8876_25,-24.12,-4.1,8.9,-6.97,0.84,-2.81,Learned exposition
8876_28,-16.19,-6.6,10.12,1.96,1.15,-0.02,Learned exposition
8876_29,-19.77,-6.14,9.4,6.2,-0.54,-0.36,Learned exposition
9130_10,-22.59,-4.68,10.54,-7.18,0.33,-2.52,Learned exposition
9130_12,-21.35,-0.23,13.44,-2.28,0.83,-2.69,Learned exposition
9218_10,-23.5,-3.98,11.24,-1.44,2.53,-2.9,Learned exposition
9218_11,-23.34,-3.48,7.65,-4.28,1.11,-2.5,Learned exposition
9218_9,-24.52,-4.63,10.31,-5.73,0.78,-2.62,Learned exposition
9456_1,-22.03,-2.72,9.45,-2.89,1.56,-1.87,Learned exposition
9456_4,-28.19,-4.79,7.99,-6.91,0.17,-3.05,Learned exposition
9457_14,-22.79,-4.82,10.29,-6.82,0.94,-2.67,Learned exposition
9457_15,-25.8,-6.15,13.06,-9.27,-2.16,-3.5,Learned exposition
9457_16,-16.53,-3.52,8.17,3.7,-0.46,-3.5,Learned exposition
9457_17,-32.08,-7.38,3.33,-9.27,-3.53,-3.5,Learned exposition
9457_18,-40.73,-6.67,8.45,-7.66,-3.44,-2.74,Learned exposition
9530_10,-22.4,-5.77,8.19,-8.77,0.07,-3.5,Learned exposition
9530_11,-20.63,-4.03,13.01,-5.75,3.42,-1.45,Learned exposition
9530_12,-21.65,-5.22,6.96,-6.96,0.53,-3.1,Learned exposition
9530_13,-24.23,-3.77,7.48,-3.39,1.82,-1.59,Learned exposition
9530_7,-18.42,-5.08,8.95,-8.27,-3.08,-3.5,Learned exposition
962_10,-28.81,-6.96,13.13,-9.27,0.93,-3.5,Learned exposition
962_11,-23.36,-5.34,9.44,-6.9,0.58,-2.71,Learned exposition
962_12,-21.16,-3.23,8.54,-5.7,2.21,-2.93,Learned exposition
962_13,-27.61,-6.55,5.67,-9.27,-2.55,-3.5,Learned exposition
962_15,-25.72,-5.76,10.69,-6.98,2.79,-3.5,Learned exposition
962_16,-24.37,-4.08,8.2,-4.05,0.94,-1.97,Learned exposition
962_6,-16,-1.88,17.45,2.67,0.74,2.39,Learned exposition
962_8,-23.87,-6.22,8.24,-7.5,-3.53,-3.5,Learned exposition
962_9,-26.57,-7.22,11.52,-9.27,-3.92,-3.5,Learned exposition
9781_12,-21.43,-4.38,8.93,-7.02,1.56,-2.32,Learned exposition
9781_13,-19.14,-2.85,8.66,-3.86,0.05,-1.8,Learned exposition
9781_5,-22.06,-2.59,8.76,-4.16,2.66,-1.33,Learned exposition
9796_17,-23.74,-3.85,9.71,-6.46,1.31,-2.83,Learned exposition
9796_18,-16.02,-5.96,4.72,-0.35,-1.14,-2.07,Learned exposition
9810_10,-23.95,-2.72,8.09,-7.11,3.4,-1.52,Learned exposition
9810_11,-23.95,-2.72,8.09,-7.11,3.4,-1.52,Learned exposition
9810_12,-21.21,-7.29,12.01,-8.79,0.09,-2.85,Learned exposition
9810_15,-25.93,-6.11,10.16,-6.28,1.37,-2.51,Learned exposition
9810_18,-20.51,-2.72,6.43,-2.37,0.23,-3.5,Learned exposition
9810_19,-20.51,-2.72,6.43,-2.37,0.23,-3.5,Learned exposition
9810_20,-20.51,-2.72,6.43,-2.37,0.23,-3.5,Learned exposition
9810_21,-20.83,-5.26,4.75,-7.46,-1.13,-2.26,Learned exposition
9810_23,-20.76,-5.31,8.92,-6.47,-1.85,-3.5,Learned exposition
9810_24,-19.74,-5.45,5.49,-9.27,-2.45,-3.5,Learned exposition
9810_28,-18.7,-2.61,11.91,-2.11,0.83,-0.76,Learned exposition
9810_29,-21.49,-4.89,9.76,-5.48,-0.38,-2.43,Learned exposition
9810_30,-20.06,-1.69,10.06,-4.89,4.75,-3.5,Learned exposition
9810_31,-22.75,-5.18,7.38,-7.7,0.27,-0.19,Learned exposition
9810_36,-22.43,-5.35,7.98,-8.15,-2.02,-3.5,Learned exposition
9810_37,-33.38,-7.13,6.06,-9.27,-3.3,-3.5,Learned exposition
9810_4,-14.7,-2.08,14.9,-1.29,0.45,2.04,Learned exposition
9916_17,-22.92,-4.23,6.82,-7.14,-0.07,-2.88,Learned exposition
9916_18,-20.49,-2.53,12.66,-4.23,6.95,-2.57,Learned exposition
9916_20,-33.46,-7.07,6.32,-9.27,-3.92,-3.5,Learned exposition
MAT_2002,-22.1,-4.52,10.15,-4.74,0.74,-1.98,Learned exposition
